nameseq,k1,k2,k3,k4,k5,label
NC_019693.1/2196567-2198056,1.9796659304946338,3.9515333826449517,5.90257205918863,7.77723456492144,9.306285294782969,rRNA
NC_019693.1/7171546-7170056,1.9797982348472432,3.9516024287959186,5.9013297511012786,7.772838424254183,9.300985333051065,rRNA
NC_019693.1/3799270-3800752,1.9797052132926463,3.951838077505708,5.900684483042092,7.773465604321221,9.298085622943413,rRNA
NC_019693.1/2196572-2198054,1.9791214459873427,3.9508863893773523,5.901384193081886,7.777010752691804,9.304975838349325,rRNA
NC_019693.1/7171541-7170058,1.9792214493810845,3.950966623089106,5.900086024064126,7.772258380190479,9.299647092805113,rRNA
NC_019693.1/3799270-3800749,1.9792703746084404,3.9511120796010935,5.899917853149704,7.77257834184745,9.295361602106324,rRNA
NC_019693.1/7171541-7170061,1.9787955149425258,3.950280283545824,5.8993817997907785,7.771613923675032,9.29692610520442,rRNA
NC_019693.1/2196572-2198051,1.9786896910528737,3.9501684105172408,5.900644192334933,7.776180815449079,9.302265822015091,rRNA
NC_019693.1/7169713-7166824,1.9724214416239305,3.932008581763761,5.8779880253602785,7.791109213268955,9.549005774658832,rRNA
NC_019693.1/3801302-3804191,1.971972236899218,3.9312062166242976,5.876731895078694,7.789345065059883,9.544918458174202,rRNA
NC_019693.1/2198399-2201289,1.9723529492179357,3.9316509816616128,5.8781360208132165,7.792924508139171,9.551536696400548,rRNA
NC_019693.1/7169711-7166824,1.9723760071086014,3.9319892158803467,5.878203531250447,7.791310006677466,9.548474922653297,rRNA
NC_019693.1/3801304-3804191,1.9719251979970631,3.9311834063160784,5.876938719302923,7.789544635488698,9.544384771691213,rRNA
NC_019693.1/2198401-2201289,1.972308055334816,3.9316335392534825,5.87835120845457,7.793159494625048,9.551007436330536,rRNA
NC_019693.1/7169565-7166823,1.9735816303169138,3.93408246294467,5.880997789482392,7.794318141536835,9.543265894046987,rRNA
NC_019693.1/3801450-3804192,1.9731215682990022,3.9332575058747863,5.879749545770852,7.792589000332134,9.538387839867013,rRNA
NC_019693.1/2198547-2201290,1.9734968793092829,3.9336554445529988,5.8807425324963996,7.794887644198058,9.54344019111519,rRNA
nameseq,k1,k2,k3,k4,k5,label
AE006468.2/2068733-2068650,1.9867074218231426,3.926118158175048,5.502198766966651,6.157690897919634,6.271928094887357,sRNA
AE006468.2/3117057-3116702,1.9551581217695368,3.8739442386679355,5.609950940824178,6.966295510768783,7.704722143424334,sRNA
AE006468.2/4209069-4209188,1.9478371627177775,3.830738291824661,5.474230224849737,6.405710634313305,6.730783689074423,sRNA
AE006468.2/1444929-1444822,1.9575860656479254,3.873359666569304,5.51713873247729,6.242723850958241,6.5118854828099755,sRNA
AE006468.2/4342998-4342887,1.994597750977696,3.8799702560414406,5.54132673176186,6.405709324737221,6.71785046512642,sRNA
AE006468.2/3715478-3715414,1.9035365594203335,3.5409815044814605,4.575078392902496,5.1490971658563325,5.524919509658567,sRNA
AE006468.2/1352932-1352865,1.9208558212874522,3.7271477685180416,4.998643361651579,5.579984928379788,5.769454882778696,sRNA
AE006468.2/1275059-1275226,1.984943954547664,3.929606872167198,5.694876049070263,6.860358920576939,7.25538805643418,sRNA
AE006468.2/2966857-2966929,1.968089874225885,3.814410037639274,5.249519697520264,5.804213195485492,6.021567935039034,sRNA
AE006468.2/3170214-3170128,1.9503475387747455,3.869933322379664,5.214698288824352,5.944583607606894,6.206364732551751,sRNA
AE006468.2/3170414-3170330,1.9851114075179086,3.8577270449757677,5.296137322652532,5.93847239514735,6.216393212761159,sRNA
AE006468.2/3490390-3490494,1.9797242377337003,3.904714450730355,5.526082629390294,6.292475464499309,6.531925467878874,sRNA
AE006468.2/3451446-3451613,1.9835576514649114,3.8973296504681123,5.637201411675597,6.714510850478329,7.165419230201476,sRNA
AE006468.2/4141660-4141867,1.9803412237729856,3.9368267094722666,5.747064853103615,6.938439109270145,7.426029937527917,sRNA
AE006468.2/2707847-2707662,1.992361904898038,3.9568611401047136,5.798417242182302,6.91294703760755,7.353948486352558,sRNA
AE006468.2/4210168-4210422,1.9525087097878377,3.869364946887063,5.6355737560670285,6.887670028664076,7.549077020017269,sRNA
AE006468.2/1968046-1968190,1.986268345938492,3.9101363103617537,5.6320263855299775,6.586091485579982,7.011891777930687,sRNA
AE006468.2/942632-942554,1.8862041186800982,3.548501059235669,4.908301359732204,5.67063405316823,6.068818690495889,sRNA
AE006468.2/1968149-1968050,1.980269057838362,3.887134648330833,5.538935130184392,6.205431785419195,6.4807958340544936,sRNA
AE006468.2/2231127-2231211,1.972974671744038,3.842229965587407,5.317516087843104,6.113649565593697,6.315158644859923,sRNA
AE006468.2/1450417-1450477,1.9319597933169352,3.7161916890047837,4.884442151233346,5.426609443254227,5.595876417597599,sRNA
AE006468.2/1745783-1745663,1.9300075435419393,3.7853020058223836,5.361779576333529,6.284090587640727,6.692972518710196,sRNA
AE006468.2/2674933-2675228,1.9758450885562506,3.9259206561587137,5.741513103013142,7.125007890357745,7.864415141042197,sRNA
AE006468.2/254182-254268,1.9966926521311479,3.8042060704633145,5.1991789191892535,5.969582006060582,6.2786538891782575,sRNA
AE006468.2/2707848-2707701,1.9879966427922442,3.9567469692622117,5.7611640283232255,6.778083831349498,7.100480556997887,sRNA
AE006468.2/4141662-4141810,1.982383434145679,3.932253031207134,5.70221382506222,6.68969065471116,7.022978831379345,sRNA
AE006468.2/556007-556088,1.9739872311639943,3.769440369667277,5.110754932517598,5.768785020246846,6.070595968834517,sRNA
AE006468.2/728916-728756,1.9964261690957206,3.95265647959185,5.735786497092215,6.730178276765147,7.124207452699499,sRNA
AE006468.2/1915257-1915169,1.9880961574590774,3.782225160091996,5.154286783912467,5.8650477488126755,6.203393583145624,sRNA
AE006468.2/2656256-2656165,1.9598896569520692,3.835654982955668,5.224751985026253,6.000849582578873,6.277613436819123,sRNA
AE006468.2/1729667-1729732,1.9000266519976428,3.749314876371825,5.109069531114784,5.679583296481452,5.889680181354615,sRNA
AE006468.2/339459-339587,1.9599167157370323,3.8971101529744874,5.6096871753776085,6.5307349829722225,6.869784284662099,sRNA
AE006468.2/1104182-1104269,1.9369086200694277,3.7931414916721056,5.183312975753481,5.944570053733858,6.297079327540665,sRNA
AE006468.2/1329217-1329334,1.9809769197063165,3.9298522372345506,5.638815667519273,6.491099724838619,6.745170715919139,sRNA
AE006468.2/1345778-1345728,1.9858797840704216,3.7222921890824137,4.874614690921527,5.402569011092754,5.512035660188278,sRNA
AE006468.2/1630153-1629864,1.9876173930771621,3.923236667719749,5.7245064901054254,7.1027245015707186,7.838981695132216,sRNA
AE006468.2/1137490-1137212,1.9012314403698407,3.6594826493163244,5.226985751593627,6.417123305440461,7.216517845138169,sRNA
AE006468.2/2736073-2736351,1.9075721371395404,3.6712729862607882,5.232230624166141,6.440246747940744,7.242711548839516,sRNA
AE006468.2/1000099-999821,1.885736745970569,3.65503988456038,5.263325182751499,6.489776097557922,7.315133901424584,sRNA
AE006468.2/2344731-2345012,1.9204130687829273,3.7572524308973847,5.419458790784585,6.67344240365817,7.454666646463054,sRNA
AE006468.2/2394581-2394302,1.9911617180739438,3.948868451388066,5.831109208956304,7.261928075740385,7.900155706762454,sRNA
AE006468.2/1177433-1177531,1.9653424686631258,3.8478547085929864,5.481320126063237,6.178508854797681,6.464592450436211,sRNA
AE006468.2/2761464-2761367,1.990951049500949,3.9226547615469576,5.518258042451283,6.330330476729227,6.512035660188262,sRNA
AE006468.2/2762034-2761960,1.9889358976204528,3.8420136310603215,5.185931236754756,5.732289237493332,5.913762788488291,sRNA
AE006468.2/2762870-2762794,1.979131727716566,3.7543504119776467,5.205764611119873,5.837699649354264,5.998043736962217,sRNA
AE006468.2/2839403-2839059,1.9796234990235109,3.902656827766994,5.764489170788064,7.19511204362865,7.920920396858957,sRNA
AE006468.2/2906929-2907071,1.9936938875113985,3.981245524777994,5.551354374941653,6.5290037311070614,6.946279202219924,sRNA
AE006468.2/3198386-3198586,1.9812897263886078,3.8744055663964905,5.625826765116409,6.805323713533792,7.327635575801521,sRNA
AE006468.2/4306732-4306879,1.966039068994655,3.893421032730655,5.695631175621372,6.764290727901222,7.100480556997886,sRNA
AE006468.2/4763015-4763176,1.9876908045401631,3.9157098393971435,5.577091775112412,6.68512485762317,7.151882013999902,sRNA
AE006468.2/2077172-2077266,1.8432296641277826,3.5162598276399457,4.7663843870153615,5.490566712147699,5.955435711555949,sRNA
AE006468.2/1325904-1325639,1.9270125615142086,3.791269095713017,5.549837608876799,6.808302297877368,7.528065642782099,sRNA
AE006468.2/3194991-3194927,1.9596823518242983,3.869054056131191,5.286648574224887,5.696131794257842,5.8323766818251785,sRNA
AE006468.2/4559209-4559284,1.9590727308354001,3.847692857678653,5.224401298202182,5.795921990357238,6.0032583347756505,sRNA
AE006468.2/1025036-1025159,1.9797363983093856,3.7796416696843456,5.3524447487415605,6.309157142143881,6.740223928941867,sRNA
AE006468.2/1216146-1216429,1.9938918554891862,3.9630786052302143,5.8513349750483545,7.252033071055291,7.828337793707512,sRNA
AE006468.2/1593850-1594070,1.9981810893915006,3.9344400330943037,5.751188163895687,7.020135414423864,7.493050483566657,sRNA
AE006468.2/4505026-4504886,1.9743537369608308,3.91189984007997,5.602508206525584,6.490522916813353,6.902740933309684,sRNA
AE006468.2/2596881-2596788,1.9918064105842337,3.910131658293162,5.417598847775989,6.169828843471628,6.402964207440775,sRNA
AE006468.2/1750046-1749929,1.9764098761637219,3.8873224972945315,5.577441396150625,6.497663963987864,6.762714575568261,sRNA
AE006468.2/505472-505376,1.985078419113563,3.8843343695326946,5.378713339951247,6.211347761183049,6.453137305731691,sRNA
AE006468.2/176236-176124,1.958737047968013,3.8909675667349735,5.5725878578565835,6.422179940758057,6.669515632096515,sRNA
AE006468.2/13520-13594,1.9770326931386404,3.926103542511003,5.377712058672565,5.975480556997872,6.093409091335662,sRNA
AE006468.2/58792-58923,1.9538369427598572,3.861087376018868,5.555119163631953,6.433480549896261,6.732307324168044,sRNA
AE006468.2/4758350-4758205,1.9119658750116604,3.7920891165607435,5.47171369309404,6.462147997541912,6.924395006828631,sRNA
AE006468.2/94548-94770,1.9934399732371189,3.9421110953795533,5.757189356894155,6.964891945602921,7.521317767343978,sRNA
AE006468.2/4645149-4645094,1.9714287508796826,3.8357282427847603,5.120356715006239,5.652448756449988,5.700439718141095,sRNA
AE006468.2/4532489-4532654,1.978408330404846,3.9422515952294117,5.736205419754567,6.822504611219943,7.179356175724113,sRNA
AE006468.2/4442074-4441913,1.910357917591786,3.78313547470843,5.430430907952343,6.498009449292902,7.0441633430590525,sRNA
AE006468.2/4251552-4251493,1.978294649523524,3.6679262612194954,4.900915908846074,5.363506022898713,5.593069207771894,sRNA
AE006468.2/3885748-3885641,1.9118056402770331,3.7152640106052055,5.29039407300711,6.223676231910622,6.623516641218022,sRNA
AE006468.2/3902665-3902606,1.9254886809257423,3.7538325178961216,5.11454279721785,5.714383215881168,5.771640636343323,sRNA
AE006468.2/161464-161531,1.9963232668873412,3.7306016991882944,5.088039339377188,5.679834543697837,5.90625,sRNA
AE006468.2/182539-182458,1.9510446580244079,3.7639110673313096,5.058983564391645,5.82897346964132,6.1218780201165695,sRNA
AE006468.2/4072520-4072677,1.9686368616154484,3.8715252165509315,5.560551275502961,6.566510335067535,6.997242547160329,sRNA
AE006468.2/3780266-3780414,1.9040492098939834,3.7376545612180982,5.378064473144336,6.389181730184257,6.810876158950627,sRNA
AE006468.2/3761452-3761385,1.944773455923998,3.810722080595021,5.06115392254662,5.599140505269581,5.8125,sRNA
AE006468.2/3839700-3839770,1.857544312268291,3.6428206100070715,4.920867400226368,5.605773319159703,5.935419227738909,sRNA
AE006468.2/3635892-3635764,1.923225043605909,3.771853395155626,5.379867561143804,6.394866606156636,6.777706084627483,sRNA
AE006468.2/3404902-3404956,1.9892972665778907,3.747543931078148,4.901987671340229,5.416691881561028,5.633209655696991,sRNA
AE006468.2/3393334-3393274,1.973943243311487,3.7348943463618234,4.937313600025952,5.616601684782744,5.832890014164737,sRNA
AE006468.2/587851-587922,1.9029977507892015,3.6463427295076847,4.974873941128199,5.598940986361786,5.910992253015051,sRNA
AE006468.2/670160-670308,1.9941573290746535,3.9438066191742087,5.733087480625875,6.782223360220247,7.110943572773577,sRNA
AE006468.2/3283972-3283814,1.8400480887247486,3.5823488131395647,5.101830126847452,6.165093526743614,6.822159708651026,sRNA
AE006468.2/3179546-3179628,1.9816949782540785,3.894998157920054,5.503128552133788,6.071928094887357,6.2531478367847,sRNA
AE006468.2/3010814-3010973,1.845486565006135,3.620611313944964,5.181248051568231,6.279987112054115,6.830954443288025,sRNA
AE006468.2/2966077-2966251,1.9088740439670322,3.7125015172063542,5.292134275413332,6.441623787049232,7.1005153072455975,sRNA
AE006468.2/2147406-2147330,1.971332585351316,3.7552296016108255,5.185289857076011,5.799121906485706,6.01510007254902,sRNA
AE006468.2/2115367-2115449,1.9507900029927199,3.8566749498094683,5.307149502986539,5.937492001110314,6.202514925392295,sRNA
AE006468.2/975014-975227,1.9993102974351344,3.948532974005017,5.760574251524197,7.04899711511419,7.514245517666111,sRNA
AE006468.2/976551-976769,1.9957749363216728,3.959563680551504,5.795785529137608,6.9744781270232385,7.460869884422847,sRNA
AE006468.2/1333455-1333646,1.9713902975287605,3.902277552160294,5.641197091745695,6.878198971759994,7.3271692373044415,sRNA
AE006468.2/975428-975550,1.9785924477721482,3.9014036416154023,5.424086200575275,6.385812887167021,6.7939774271734885,sRNA
AE006468.2/2079065-2078987,1.974703791432654,3.7876328293561174,5.159199365173549,5.895889519994071,6.1754853571625565,sRNA
AE006468.2/2032401-2032577,1.977339444316799,3.8539321519984395,5.513458612866772,6.628296335148404,7.1484445570914845,sRNA
AE006468.2/1807770-1807559,1.9710817652227892,3.9111173700100594,5.672336535664968,6.99916167529455,7.527362795064149,sRNA
AE006468.2/1606109-1605777,1.8936114023265453,3.766745839277482,5.595895904258019,7.024274829686828,7.824958088323714,sRNA
AE006468.2/1508937-1509324,1.9880292180173236,3.9430669017834217,5.811430812191579,7.294277711643234,8.159053972019036,sRNA
AE006468.2/1419360-1419561,1.991852458084611,3.9629489094671846,5.705061362832893,6.721156954690764,7.2782971503607765,sRNA
AE006468.2/1045235-1045101,1.9288092083790438,3.7831083357353408,5.4133441163662654,6.357052786379657,6.762356016771596,sRNA
AE006468.2/1331430-1332240,1.9200480079420918,3.829668857393945,5.6781801393029205,7.363831072913928,8.63204244524558,sRNA
AE006468.2/3682721-3682613,1.985559203890141,3.9598983275479416,5.646527589241597,6.501505360223562,6.695197898618494,sRNA
AE006468.2/3682845-3682727,1.984157798763872,3.9365560822583583,5.675377219343016,6.575611275281322,6.775924833553086,sRNA
AE006468.2/4692474-4692549,1.9798904331403115,3.8496766524170134,5.256354378967051,5.998043736962218,6.14214722366454,sRNA
AE006468.2/92138-92056,1.9282494320830463,3.6621662154017622,4.9657731516976105,5.674747626002142,6.075932646911283,sRNA
AE006468.2/3682926-3682849,1.9756200103549864,3.767820820062499,5.226233559604845,5.91535502377153,6.155399311574901,sRNA
AE006468.2/638853-638996,1.988003659937156,3.898419448725188,5.6065592043842,6.596790182093952,6.957854445516406,sRNA
AE006468.2/2001250-2000943,1.9943337570805473,3.963296900151837,5.792681462621565,7.191265627445775,7.844870523269301,sRNA
AE006468.2/1230515-1230422,1.934645996722215,3.8016754010609946,5.339759071050662,6.026756865354553,6.327909901861181,sRNA
AE006468.2/4217208-4217315,1.9789078937287692,3.8365571441029775,5.489390147816548,6.273629684270969,6.604285871987253,sRNA
AE006468.2/4178423-4178674,1.9639492276353323,3.8775395246734305,5.663218099104401,7.019334189590532,7.622483961570401,sRNA
AE006468.2/2905054-2905382,1.9249913679490454,3.794958658089574,5.579478868238614,6.941603173577308,7.730993407815928,sRNA
AE006468.2/2804811-2804673,1.9720244449712423,3.8865563667264817,5.61695820370559,6.57441550661197,6.928667448902704,sRNA
AE006468.2/155602-155691,1.9688736600321652,3.7998593979285067,5.1909894715602345,5.971454415289485,6.309985684934657,sRNA
AE006468.2/255108-255217,1.9634710880224169,3.854157378202136,5.503419766088729,6.397963364885593,6.633580831921674,sRNA
AE006468.2/2427413-2427506,1.9867210821235712,3.8975504068876967,5.442214744585668,6.235762909405695,6.447408651885219,sRNA
AE006468.2/2085213-2085341,1.9872142002189628,3.9422814472766814,5.642755922938395,6.545815415749128,6.821784284662099,sRNA
AE006468.2/2900235-2900363,1.9420204038466236,3.8385003719681716,5.466657277453347,6.318394605970923,6.751745184644792,sRNA
AL123456.3/918365-918432,1.933932620536961,3.755741865735561,4.928504111907781,5.549215697610557,5.84375,sRNA
AL123456.3/1222344-1222277,1.9093737262878545,3.7397536104134765,5.01750870252789,5.549215697610557,5.8125,sRNA
AL123456.3/704187-704247,1.8700854058262935,3.6655962303576017,5.145189235729179,5.651084443403432,5.762714575568245,sRNA
AL123456.3/293604-293661,1.9037918593839387,3.670462277915946,4.7177201004745015,5.185816304394412,5.370537733604885,sRNA
AL123456.3/1413210-1413102,1.8990053447072144,3.6608935011124886,5.079207734996387,6.07679262429287,6.5356275414550336,sRNA
AL123456.3/3439753-3439709,1.9347432936797446,3.6097934826087936,4.728590336097446,5.297079327540667,5.357552004618081,sRNA
